00601,FALSE
00602,FALSE
00603,FALSE
00606,FALSE
00610,FALSE
00611,FALSE
00612,FALSE
00616,FALSE
00617,FALSE
00622,FALSE
00623,FALSE
00624,FALSE
00627,FALSE
00631,FALSE
00636,TRUE
00637,FALSE
00638,FALSE
00641,FALSE
00646,FALSE
00647,FALSE
00650,FALSE
00652,FALSE
00653,FALSE
00656,FALSE
00659,FALSE
00660,FALSE
00662,FALSE
00664,FALSE
00667,FALSE
00669,FALSE
00670,FALSE
00674,FALSE
00676,FALSE
00677,FALSE
00678,FALSE
00680,FALSE
00682,FALSE
00683,FALSE
00685,FALSE
00687,FALSE
00688,FALSE
00690,FALSE
00692,FALSE
00693,FALSE
00694,FALSE
00698,FALSE
00703,FALSE
00704,FALSE
00705,FALSE
00707,FALSE
00714,FALSE
00715,FALSE
00716,TRUE
00717,TRUE
00718,FALSE
00719,FALSE
00720,FALSE
00723,FALSE
00725,FALSE
00727,FALSE
00728,FALSE
00729,FALSE
00730,TRUE
00731,FALSE
00735,FALSE
00736,FALSE
00738,FALSE
00739,FALSE
00740,TRUE
00741,FALSE
00745,FALSE
00751,FALSE
00754,FALSE
00757,FALSE
00765,FALSE
00766,FALSE
00767,FALSE
00769,FALSE
00771,FALSE
00772,FALSE
00773,FALSE
00775,FALSE
00777,FALSE
00778,FALSE
00780,FALSE
00782,FALSE
00783,FALSE
00784,FALSE
00786,FALSE
00791,FALSE
00794,FALSE
00795,FALSE
00802,FALSE
00820,FALSE
00830,FALSE
00840,FALSE
00850,FALSE
00851,FALSE
00901,TRUE
00906,TRUE
00907,TRUE
00909,TRUE
00911,TRUE
00912,TRUE
00913,TRUE
00915,TRUE
00917,TRUE
00918,TRUE
00920,TRUE
00921,TRUE
00923,TRUE
00924,TRUE
00925,TRUE
00926,TRUE
00927,TRUE
00934,FALSE
00949,TRUE
00950,FALSE
00951,FALSE
00952,TRUE
00953,FALSE
00956,FALSE
00957,TRUE
00959,TRUE
00960,FALSE
00961,TRUE
00962,TRUE
00965,TRUE
00966,TRUE
00968,TRUE
00969,TRUE
00971,FALSE
00976,TRUE
00979,TRUE
00982,TRUE
00983,TRUE
00985,TRUE
00987,FALSE
01001,FALSE
01002,FALSE
01003,TRUE
01005,FALSE
01007,FALSE
01008,FALSE
01009,FALSE
01010,FALSE
01011,FALSE
01012,FALSE
01013,TRUE
01020,FALSE
01022,FALSE
01026,FALSE
01027,FALSE
01028,FALSE
01029,FALSE
01030,FALSE
01031,FALSE
01032,FALSE
01033,FALSE
01034,FALSE
01035,FALSE
01036,FALSE
01037,FALSE
01038,FALSE
01039,FALSE
01040,FALSE
01050,FALSE
01053,FALSE
01054,FALSE
01056,FALSE
01057,FALSE
01060,FALSE
01062,FALSE
01063,TRUE
01066,FALSE
01068,FALSE
01069,FALSE
01070,FALSE
01071,FALSE
01072,FALSE
01073,FALSE
01074,TRUE
01075,FALSE
01077,FALSE
01079,FALSE
01080,FALSE
01081,FALSE
01082,FALSE
01083,FALSE
01084,FALSE
01085,FALSE
01088,FALSE
01089,FALSE
01092,FALSE
01093,FALSE
01094,FALSE
01095,FALSE
01096,FALSE
01097,FALSE
01098,FALSE
01103,TRUE
01104,TRUE
01105,TRUE
01106,FALSE
01107,TRUE
01108,TRUE
01109,TRUE
01118,TRUE
01119,TRUE
01128,TRUE
01129,FALSE
01144,FALSE
01151,TRUE
01201,FALSE
01220,FALSE
01222,FALSE
01223,FALSE
01224,FALSE
01225,FALSE
01226,FALSE
01229,FALSE
01230,FALSE
01235,FALSE
01236,FALSE
01237,FALSE
01238,FALSE
01240,FALSE
01242,FALSE
01243,FALSE
01244,FALSE
01245,FALSE
01247,FALSE
01253,FALSE
01254,FALSE
01255,FALSE
01256,FALSE
01257,FALSE
01258,FALSE
01259,FALSE
01260,FALSE
01262,FALSE
01264,FALSE
01266,FALSE
01267,FALSE
01270,FALSE
01301,FALSE
01330,FALSE
01331,FALSE
01337,FALSE
01338,FALSE
01339,FALSE
01340,FALSE
01341,FALSE
01342,FALSE
01343,FALSE
01344,FALSE
01346,FALSE
01347,FALSE
01349,FALSE
01350,FALSE
01351,FALSE
01354,FALSE
01355,FALSE
01360,FALSE
01364,FALSE
01366,FALSE
01367,FALSE
01368,FALSE
01370,FALSE
01373,FALSE
01375,FALSE
01376,FALSE
01378,FALSE
01379,FALSE
01380,FALSE
01420,FALSE
01430,FALSE
01431,FALSE
01432,FALSE
01434,FALSE
01436,FALSE
01438,FALSE
01440,FALSE
01450,FALSE
01451,FALSE
01452,FALSE
01453,FALSE
01460,FALSE
01462,FALSE
01463,FALSE
01464,FALSE
01468,FALSE
01469,FALSE
01473,FALSE
01474,FALSE
01475,FALSE
01501,FALSE
01503,FALSE
01504,FALSE
01505,FALSE
01506,FALSE
01507,FALSE
01510,TRUE
01515,FALSE
01516,FALSE
01518,FALSE
01519,FALSE
01520,FALSE
01521,FALSE
01522,FALSE
01523,FALSE
01524,FALSE
01525,FALSE
01527,FALSE
01529,FALSE
01531,FALSE
01532,FALSE
01534,FALSE
01535,FALSE
01536,FALSE
01537,FALSE
01540,FALSE
01541,FALSE
01542,FALSE
01543,FALSE
01545,FALSE
01550,FALSE
01560,FALSE
01561,FALSE
01562,FALSE
01564,FALSE
01566,FALSE
01568,FALSE
01569,FALSE
01570,FALSE
01571,FALSE
01581,FALSE
01583,FALSE
01585,FALSE
01588,FALSE
01590,FALSE
01602,TRUE
01603,TRUE
01604,TRUE
01605,TRUE
01606,TRUE
01607,TRUE
01608,TRUE
01609,TRUE
01610,TRUE
01611,FALSE
01612,FALSE
01701,FALSE
01702,TRUE
01718,TRUE
01719,FALSE
01720,FALSE
01721,FALSE
01730,FALSE
01731,FALSE
01740,FALSE
01741,FALSE
01742,FALSE
01745,FALSE
01746,FALSE
01747,FALSE
01748,FALSE
01749,FALSE
01752,FALSE
01754,FALSE
01756,FALSE
01757,FALSE
01760,FALSE
01770,FALSE
01772,FALSE
01773,FALSE
01775,FALSE
01776,FALSE
01778,FALSE
01801,TRUE
01803,FALSE
01810,FALSE
01821,FALSE
01824,FALSE
01826,FALSE
01827,FALSE
01830,FALSE
01832,FALSE
01833,FALSE
01834,FALSE
01835,FALSE
01840,TRUE
01841,TRUE
01843,TRUE
01844,FALSE
01845,FALSE
01850,TRUE
01851,TRUE
01852,TRUE
01854,TRUE
01860,FALSE
01862,FALSE
01863,FALSE
01864,FALSE
01867,FALSE
01876,FALSE
01879,FALSE
01880,TRUE
01886,FALSE
01887,FALSE
01890,TRUE
01901,TRUE
01902,TRUE
01904,TRUE
01905,TRUE
01906,FALSE
01907,TRUE
01908,TRUE
01913,FALSE
01915,TRUE
01921,FALSE
01922,FALSE
01923,FALSE
01929,FALSE
01930,FALSE
01937,FALSE
01938,FALSE
01940,FALSE
01944,FALSE
01945,TRUE
01949,FALSE
01950,FALSE
01951,FALSE
01952,FALSE
01960,TRUE
01965,FALSE
01966,FALSE
01969,FALSE
01970,TRUE
01982,FALSE
01983,FALSE
01984,FALSE
01985,FALSE
02019,FALSE
02021,FALSE
02025,FALSE
02026,FALSE
02030,FALSE
02032,FALSE
02035,FALSE
02038,FALSE
02043,FALSE
02045,TRUE
02047,FALSE
02048,FALSE
02050,FALSE
02052,FALSE
02053,FALSE
02054,FALSE
02056,FALSE
02061,FALSE
02062,TRUE
02066,FALSE
02067,FALSE
02071,FALSE
02072,FALSE
02081,FALSE
02090,FALSE
02093,FALSE
02108,TRUE
02109,TRUE
02110,TRUE
02111,TRUE
02113,TRUE
02114,TRUE
02115,TRUE
02116,TRUE
02118,TRUE
02119,TRUE
02120,TRUE
02121,TRUE
02122,TRUE
02124,TRUE
02125,TRUE
02126,TRUE
02127,TRUE
02128,TRUE
02129,TRUE
02130,TRUE
02131,TRUE
02132,TRUE
02133,FALSE
02134,TRUE
02135,TRUE
02136,TRUE
02138,TRUE
02139,TRUE
02140,TRUE
02141,TRUE
02142,TRUE
02143,TRUE
02144,TRUE
02145,TRUE
02148,TRUE
02149,TRUE
02150,TRUE
02151,TRUE
02152,TRUE
02155,TRUE
02163,TRUE
02169,TRUE
02170,TRUE
02171,TRUE
02176,TRUE
02180,TRUE
02184,TRUE
02186,FALSE
02188,TRUE
02189,TRUE
02190,TRUE
02191,TRUE
02199,TRUE
02203,FALSE
02205,FALSE
02210,TRUE
02215,TRUE
02301,TRUE
02302,TRUE
02322,FALSE
02324,FALSE
02325,TRUE
02330,FALSE
02332,FALSE
02333,FALSE
02338,FALSE
02339,FALSE
02341,FALSE
02343,FALSE
02346,FALSE
02347,FALSE
02350,FALSE
02351,FALSE
02356,FALSE
02357,TRUE
02359,FALSE
02360,FALSE
02364,FALSE
02366,TRUE
02367,FALSE
02368,TRUE
02370,FALSE
02375,FALSE
02379,FALSE
